"","unique_event_ID","same_whale_ID","ship","observer_location","count","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","wind","ship_whale_bearing","ship_speed_scaled","count_factor"
"2159","2012-09-20-N-010","2012-09-20-N-010","Norwegian Pearl","Starboard",1,3.295884937,858.9477733,"RE-Resting","good","calm",386564.139,6541738.461,"moderate",-90.84050828,-3.40265242239904,"1"
"2160","2012-09-20-N-013","2012-09-20-N-013","Norwegian Pearl","Starboard",1,18.17676307,2003.977201,"BL-Blowing","good","calm",392659.0066,6529655.889,"moderate",90.3602494,1.06729859118309,"1"
"2161","2012-09-23-N-019","2012-09-23-N-019","Volendam","Starboard",1,17.71888525,3991.640273,"SA-Surface-active","good","2'",420133.8542,6515171.895,"strong",10.050231,0.929760241139957,"1"
"2162","2012-09-25-N-010","2012-09-25-N-010","Westerdam","Starboard",1,11.59053701,985.4575803,"RE-Resting","good","calm",387471.8569,6541810.207,"moderate",-10.02985866,-0.911086527588317,"1"
"2163","2012-09-25-N-017","2012-09-25-N-017","Westerdam","Starboard",1,12.24954401,1986.213286,"RE-Resting","good","calm",386776.4426,6541770.145,"moderate",10.12844843,-0.713132550593153,"1"
"2164","2012-09-26-N-008","2012-09-26-N-008","Zuiderdam","Starboard",1,10.64325161,484.7252126,"DF-Dive-fluke-up","poor","1'",387352.6016,6541614.512,"moderate",-20.39639829,-1.1956342065651,"1"
"2165","2013-05-12-N-020","2013-05-12-N-020","Volendam","Starboard",1,10.45053358,3991.1581,"DF-Dive-fluke-up","excellent","calm",438932.4761,6481278.975,"moderate",0.028711357,-1.25352327371791,"1"
"2166","2013-05-14-N-003","2013-05-14-N-003","Westerdam","Starboard",1,15.08477276,685.4197776,"BL-Blowing","good","1'",434619.3467,6501239.279,"light",-4.937634966,0.138519718280361,"1"
"2167","2013-05-14-N-019","2013-05-14-N-019","Westerdam","Starboard",1,13.50524189,3985.552049,"BL-Blowing","good","calm",438671.0804,6484940.142,"moderate",-4.989274705,-0.33594325025128,"1"
"2168","2013-05-18-N-003","2013-05-18-N-003","Island Princess","Starboard",1,17.85247898,2188.019072,"DF-Dive-fluke-up","poor","calm",429574.2977,6504577.39,"moderate",-50.25040065,0.969889420579809,"1"
"2169","2013-05-21-N-015","2013-05-21-N-015","Zaandam","Starboard",1,18.87455021,2886.279375,"BL-Blowing","excellent","2'",439830.0907,6501761.7,"moderate",-40.17629917,1.27690143221373,"1"
"2170","2013-05-21-N-017","2013-05-21-N-017","Zaandam","Starboard",1,18.32689751,741.1326775,"BL-Blowing","excellent","2'",438995.1142,6500919.838,"moderate",-61.00735028,1.11239630559575,"1"
"2171","2013-05-22-N-003","2013-05-22-N-003","Zuiderdam","Starboard",1,17.21156282,2090.543731,"BL-Blowing","excellent","1'",435926.831,6496462.346,"moderate",-55.29746476,0.777369610027768,"1"
"2172","2013-05-22-N-004","2013-05-22-N-004","Zuiderdam","Starboard",1,17.22526844,3990.936546,"BL-Blowing","excellent","1'",438402.8837,6501311.653,"moderate",45.16039487,0.781486534409731,"1"
"2173","2013-05-22-N-005","2013-05-22-N-005","Zuiderdam","Starboard",3,17.46956633,3396.514213,"BL-Blowing","excellent","1'",439293.9983,6500280.132,"moderate",70.23533384,0.854869273738793,"2-3"
"2174","2013-05-22-N-022","2013-05-22-N-022","Zuiderdam","Starboard",2,17.46208168,3135.764126,"BL-Blowing","excellent","calm",439364.3259,6501648.267,"light",-15.04115198,0.85262101805423,"2-3"
"2175","2013-05-22-N-023","2013-05-22-N-023","Zuiderdam","Starboard",2,18.39893141,2785.61678,"BL-Blowing","excellent","calm",439193.7525,6501427.684,"light",-10.02069097,1.13403400744637,"2-3"
"2176","2013-05-22-N-025","2013-05-22-N-025","Zuiderdam","Starboard",1,16.32304909,2997.743913,"BL-Blowing","excellent","calm",435852.6286,6497023.205,"light",75.27142364,0.510475894986338,"1"
"2177","2013-05-22-N-026","2013-05-22-N-026","Zuiderdam","Starboard",1,16.74540878,486.2033834,"DF-Dive-fluke-up","excellent","calm",438266.7588,6493249.062,"light",-25.55198383,0.637345230756588,"1"
"2178","2013-05-22-N-027","2013-05-22-N-027","Zuiderdam","Starboard",1,16.05582295,3187.046497,"BL-Blowing","excellent","calm",437127.0636,6487387.551,"light",20.11326729,0.430205917322874,"1"
"2179","2013-05-24-N-015","2013-05-24-N-015","Statendam","Starboard",1,17.55454085,1392.037598,"DF-Dive-fluke-up","excellent","calm",439351.7708,6495184.838,"light",-65.50611495,0.880394107583129,"1"
"2180","2013-05-26-N-003","2013-05-26-N-003","Volendam","Starboard",1,18.76199364,954.4288296,"DF-Dive-fluke-up","excellent","calm",402728.4146,6528415.213,"moderate",40.43193349,1.24309144132072,"1"
"2181","2013-05-26-N-017","2013-05-26-N-017","Volendam","Starboard",2,19.00237078,992.6903726,"RE-Resting","excellent","calm",402763.8341,6528031.966,"light",-50.31532919,1.31529645711224,"2-3"
"2182","2013-05-27-N-003","2013-05-27-N-003","Coral Princess","Starboard",1,8.812439151,1784.925494,"BL-Blowing","excellent","calm",438412.5756,6484226.644,"moderate",0.064199645,-1.74557769334346,"1"
"2183","2013-05-29-N-014","2013-05-29-N-014","Star Princess","Starboard",2,13.19153408,4969.854168,"DF-Dive-fluke-up","good","1'",403816.8615,6527555.978,"moderate",5.065100469,-0.430175494527811,"2-3"
"2184","2013-05-29-S-042","2013-05-29-S-042","Zuiderdam","Starboard",3,18.04650888,3486.660128,"BL-Blowing","excellent","1'",438675.0715,6503469.39,"moderate",-20.06211925,1.02817255013833,"2-3"
"2185","2013-05-29-S-044","2013-05-29-S-044","Zuiderdam","Starboard",1,10.98853001,4986.908607,"BL-Blowing","excellent","2'",440603.0061,6470419.899,"strong",15.0521339,-1.09191871879255,"1"
"2186","2013-05-29-S-045","2013-05-29-S-045","Zuiderdam","Starboard",2,11.64671927,2987.885669,"BL-Blowing","excellent","2'",440815.2311,6471199.309,"strong",25.12921662,-0.894210376343222,"2-3"
"2187","2013-05-29-S-052","2013-05-29-S-052","Zuiderdam","Starboard",1,12.79443269,4986.908607,"BL-Blowing","excellent","2'",433755.494,6465619.218,"strong",15.0521339,-0.549457686402567,"1"
"2188","2013-05-29-S-053","2013-05-29-S-053","Zuiderdam","Starboard",1,16.05594299,3987.350153,"DF-Dive-fluke-up","excellent","2'",432965.0612,6465208.533,"strong",20.08132459,0.430241975202985,"1"
"2189","2013-05-29-S-054","2013-05-29-S-054","Zuiderdam","Starboard",1,17.99717148,1596.604906,"DF-Dive-fluke-up","excellent","2'",435015.6228,6463044.035,"strong",-80.48147745,1.01335247304567,"1"
"2190","2013-05-29-S-055","2013-05-29-S-055","Zuiderdam","Starboard",5,18.81157678,5386.670715,"SA-Surface-active","excellent","2'",426700.6117,6457590.179,"strong",-20.04020827,1.25798533433689,"4+"
"2191","2013-05-29-S-056","2013-05-29-S-056","Zuiderdam","Starboard",4,18.32606603,915.9812691,"BL-Blowing","excellent","2'",427662.786,6460208.326,"strong",-90.86324,1.11214654379839,"4+"
"2192","2013-05-29-S-057","2013-05-29-S-057","Zuiderdam","Starboard",2,19.12610274,1996.607676,"DF-Dive-fluke-up","excellent","2'",424989.137,6459156.064,"strong",-80.38501605,1.35246333631596,"2-3"
"2193","2013-05-29-S-058","2013-05-29-S-058","Zuiderdam","Starboard",1,19.79769066,915.4684393,"SA-Surface-active","excellent","2'",422002.3225,6461181.823,"strong",10.2116143,1.55419639782503,"1"
"2194","2013-05-31-N-003","2013-05-31-N-003","Zaandam","Starboard",1,14.3508678,323.6454284,"BL-Blowing","poor","calm",438130.7229,6488765.344,"moderate",-87.82730265,-0.0819322732287991,"1"
"2195","2013-06-03-N-003","2013-06-03-N-003","Grand Princess","Starboard",1,19.76635339,3969.064431,"BL-Blowing","excellent","calm",410018.0451,6525168.243,"moderate",0.057742362,1.54478323950551,"1"
"2196","2013-06-03-N-022","2013-06-03-N-022","Grand Princess","Starboard",1,19.11166537,568.863448,"BL-Blowing","excellent","calm",429803.9897,6506506.787,"moderate",0.402882287,1.34812660725413,"1"
"2197","2013-06-04-S-003","2013-06-04-S-003","Westerdam","Starboard",1,9.050376741,2486.295641,"BL-Blowing","good","1'",458158.2563,6461892.204,"light",5.050673871,-1.67410547496468,"1"
"2198","2013-06-04-S-004","2013-06-04-S-004","Westerdam","Starboard",1,9.015695902,1988.507764,"BL-Blowing","good","1'",458621.0065,6462551.074,"light",30.22376659,-1.6845229819192,"1"
"2199","2013-06-04-S-005","2013-06-04-S-005","Westerdam","Starboard",2,8.902011158,3493.250319,"BL-Blowing","good","1'",456240.0704,6459114.516,"light",-65.19820743,-1.71867185620806,"2-3"
"2200","2013-06-04-S-006","2013-06-04-S-006","Westerdam","Starboard",1,8.763186846,2488.753994,"DF-Dive-fluke-up","good","1'",456083.6659,6460954.691,"light",-40.18657937,-1.76037220941223,"1"
"2201","2013-06-04-S-010","2013-06-04-S-010","Westerdam","Starboard",1,9.175614872,3486.380235,"BL-Blowing","good","1'",452938.7418,6463584.399,"light",-15.0428238,-1.63648616879207,"1"
"2202","2013-06-04-S-012","2013-06-04-S-012","Westerdam","Starboard",2,9.077395895,6986.149289,"BL-Blowing","excellent","calm",440603.0904,6472819.449,"light",-5.001694024,-1.66598940185871,"2-3"
"2203","2013-06-04-S-013","2013-06-04-S-013","Westerdam","Starboard",1,9.457834108,2986.655114,"BL-Blowing","excellent","calm",442594.53,6470791.859,"light",-20.07251883,-1.55171253186449,"1"
"2204","2013-06-04-S-014","2013-06-04-S-014","Westerdam","Starboard",1,10.25396014,342.1041025,"DF-Dive-fluke-up","excellent","calm",443985.645,6469449.742,"light",-61.91820318,-1.31257043743487,"1"
"2205","2013-06-04-S-015","2013-06-04-S-015","Westerdam","Starboard",1,8.352374474,997.7820638,"BL-Blowing","excellent","calm",443007.4339,6476376.285,"light",-85.78444362,-1.88377293631834,"1"
"2206","2013-06-04-S-016","2013-06-04-S-016","Westerdam","Starboard",1,11.95263264,2988.759287,"BL-Blowing","excellent","calm",438937.2782,6478343.25,"light",-40.15536544,-0.802319443155118,"1"
"2207","2013-06-04-S-026","2013-06-04-S-026","Westerdam","Starboard",3,12.13579889,5487.356726,"BL-Blowing","excellent","calm",437332.7921,6468264.545,"light",20.05909395,-0.747299560758132,"2-3"
"2208","2013-06-04-S-029","2013-06-04-S-029","Westerdam","Starboard",1,9.339741486,4154.526233,"BL-Blowing","excellent","calm",439413.788,6464627,"light",-30.0832156,-1.58718545427455,"1"
"2209","2013-06-04-S-031","2013-06-04-S-031","Westerdam","Starboard",1,11.91271021,2986.655114,"BL-Blowing","good","calm",417968.2178,6460141.778,"light",-20.07251883,-0.814311430781669,"1"
"2210","2013-06-05-N-002","2013-06-05-N-002","Zuiderdam","Starboard",1,15.77374999,3485.668431,"BL-Blowing","good","calm",437462.3585,6482723.089,"moderate",0.032875062,0.34547621910298,"1"
"2211","2013-06-05-N-006","2013-06-05-N-006","Zuiderdam","Starboard",1,20.15404754,1987.201718,"BL-Blowing","excellent","1'",413731.047,6523150.188,"moderate",20.19520355,1.66123966386862,"1"
"2212","2013-06-05-N-020","2013-06-05-N-020","Zuiderdam","Starboard",2,19.2401477,1985.513768,"BL-Blowing","poor","calm",437794.7217,6503108.245,"moderate",-10.01481956,1.38672041308184,"2-3"
"2213","2013-06-05-N-023","2013-06-05-N-023","Zuiderdam","Starboard",1,19.14786945,1189.221601,"SA-Surface-active","poor","calm",439267.4785,6499586.721,"moderate",-50.46584337,1.35900166870181,"1"
"2214","2013-06-07-N-002","2013-06-07-N-002","Statendam","Starboard",1,15.11546711,2490.158947,"BL-Blowing","excellent","calm",439698.672,6485163.294,"moderate",40.24970492,0.147739754871446,"1"
"2215","2013-06-07-N-004","2013-06-07-N-004","Statendam","Starboard",1,16.50919634,1304.64701,"BL-Blowing","excellent","calm",421163.3484,6516157.199,"light",25.34872617,0.566391216741969,"1"
"2216","2013-06-07-N-038","2013-06-07-N-038","Statendam","Starboard",2,14.64388037,3985.346384,"BL-Blowing","excellent","calm",439093.2789,6496795.585,"light",-10.00788245,0.00608348918506588,"2-3"
"2217","2013-06-09-N-003","2013-06-09-N-003","Amsterdam","Starboard",3,16.2177894,2991.112784,"BL-Blowing","excellent","calm",438230.0008,6500654.118,"moderate",50.26234277,0.478857757010902,"2-3"
"2218","2013-06-09-N-015","2013-06-09-N-015","Amsterdam","Starboard",1,14.25195844,4983.777901,"BL-Blowing","excellent","1'",430798.3551,6505313.508,"light",0.022992911,-0.111642885064556,"1"
"2219","2013-06-09-N-021","2013-06-09-N-021","Amsterdam","Starboard",1,14.20999186,885.367105,"DF-Dive-fluke-up","excellent","1'",432108.2509,6502977.161,"light",20.48019183,-0.124248898979257,"1"
"2220","2013-06-09-N-023","2013-06-09-N-023","Amsterdam","Starboard",1,13.91324259,386.1253038,"BL-Blowing","excellent","1'",433931.809,6501563.715,"light",-41.31794711,-0.21338709958549,"1"
"2221","2013-06-09-N-024","2013-06-09-N-024","Amsterdam","Starboard",1,13.9513662,2984.439322,"BL-Blowing","excellent","1'",439444.1576,6485198.696,"light",-25.09663981,-0.201935445480279,"1"
"2222","2013-06-09-S-003","2013-06-09-S-003","Volendam","Starboard",1,12.75021961,6992.269563,"BL-Blowing","excellent","calm",473176.3416,6452889.196,"light",-25.0159064,-0.562738508944976,"1"
"2223","2013-06-09-S-007","2013-06-09-S-007","Volendam","Starboard",3,15.2852423,4992.063131,"SA-Surface-active","excellent","calm",466161.842,6458258.08,"light",-4.990661942,0.198737201113458,"2-3"
"2224","2013-06-09-S-008","2013-06-09-S-008","Volendam","Starboard",2,11.77409295,2993.791767,"BL-Blowing","good","calm",465426.0578,6456430.11,"light",-50.0960475,-0.85594958924914,"2-3"
"2225","2013-06-09-S-010","2013-06-09-S-010","Volendam","Starboard",1,11.18330455,1994.740223,"BL-Blowing","good","calm",462547.3242,6457938.527,"light",-60.17273315,-1.03341191262751,"1"
"2226","2013-06-09-S-013","2013-06-09-S-013","Volendam","Starboard",6,11.19326922,2996.714683,"SA-Surface-active","good","calm",461089.8501,6462847.014,"light",55.13876859,-1.03041870306229,"4+"
"2227","2013-06-09-S-015","2013-06-09-S-015","Volendam","Starboard",3,12.6391587,2700.77719,"BL-Blowing","good","calm",461270.7314,6463058.364,"light",85.16782887,-0.596099230186484,"2-3"
"2228","2013-06-09-S-018","2013-06-09-S-018","Volendam","Starboard",1,10.50893495,241.6756964,"BL-Blowing","good","calm",446477.5876,6464928.396,"light",0.355617972,-1.23598054131376,"1"
"2229","2013-06-09-S-019","2013-06-09-S-019","Volendam","Starboard",1,10.20303249,649.1567991,"BL-Blowing","good","calm",443896.0899,6470305.348,"light",5.191967975,-1.32786819733199,"1"
"2230","2013-06-09-S-020","2013-06-09-S-020","Volendam","Starboard",3,17.42669854,4992.325006,"BL-Blowing","excellent","calm",437540.0103,6499904.05,"light",5.024961734,0.841992552375448,"2-3"
"2231","2013-06-09-S-026","2013-06-09-S-026","Volendam","Starboard",1,19.09194475,1492.402211,"BL-Blowing","excellent","1'",438676.3044,6488065.679,"moderate",-30.10004722,1.34220288389791,"1"
"2232","2013-06-09-S-027","2013-06-09-S-027","Volendam","Starboard",1,15.76403217,748.3679273,"BL-Blowing","excellent","1'",438587.2442,6486760.812,"moderate",-90.59795208,0.342557158885527,"1"
"2233","2013-06-09-S-029","2013-06-09-S-029","Volendam","Starboard",1,13.54308887,207.4473556,"BL-Blowing","excellent","1'",439669.9632,6480713.287,"moderate",-9.966575139,-0.324574690875953,"1"
"2234","2013-06-09-S-030","2013-06-09-S-030","Volendam","Starboard",4,12.90763013,5494.442188,"BL-Blowing","excellent","1'",441187.3182,6471119.331,"moderate",35.05952652,-0.515455189564641,"4+"
"2235","2013-06-09-S-031","2013-06-09-S-031","Volendam","Starboard",4,13.3462043,3993.143715,"BL-Blowing","excellent","1'",442825.7238,6471884.088,"moderate",20.05855233,-0.383715312508929,"4+"
"2236","2013-06-09-S-034","2013-06-09-S-034","Volendam","Starboard",3,14.08884337,4992.819633,"BL-Blowing","excellent","1'",444324.3436,6465189.482,"moderate",15.03982351,-0.160639749763026,"2-3"
"2237","2013-06-09-S-035","2013-06-09-S-035","Volendam","Starboard",3,13.90774587,4995.516573,"BL-Blowing","excellent","1'",441925.6757,6464819.389,"moderate",45.07550523,-0.215038216469573,"2-3"
"2238","2013-06-09-S-044","2013-06-09-S-044","Volendam","Starboard",1,18.43149282,4997.1462,"BL-Blowing","excellent","1'",492053.3185,6447342.928,"moderate",-80.08520023,1.14381487564059,"1"
"2239","2013-06-11-N-003","2013-06-11-N-003","Westerdam","Starboard",1,17.46940851,1694.075809,"BL-Blowing","excellent","calm",439369.4078,6490123.939,"moderate",60.48196503,0.854821867418907,"1"
"2240","2013-06-11-N-004","2013-06-11-N-004","Westerdam","Starboard",1,17.89307068,4484.679155,"BL-Blowing","excellent","calm",436174.8583,6496515.667,"moderate",-15.02591053,0.982082445005945,"1"
"2241","2013-06-11-N-023","2013-06-11-N-023","Westerdam","Starboard",1,11.36354241,3985.715203,"BL-Blowing","good","1'",437581.6153,6492696.063,"light",15.08469607,-0.979271666481267,"1"
"2242","2013-06-11-N-024","2013-06-11-N-024","Westerdam","Starboard",1,11.27719347,2984.546482,"BL-Blowing","good","1'",438153.1081,6492548.972,"light",-4.987350653,-1.00520935163835,"1"
"2243","2013-06-11-N-025","2013-06-11-N-025","Westerdam","Starboard",3,11.33323708,4985.259384,"DF-Dive-fluke-up","good","1'",437392.1686,6488938.64,"light",10.05317178,-0.98837484838624,"2-3"
"2244","2013-06-11-N-028","2013-06-11-N-028","Westerdam","Starboard",3,11.59948603,1988.585145,"DF-Dive-fluke-up","good","1'",436719.5282,6489935.366,"light",35.3000537,-0.908398401211497,"2-3"
"2245","2013-06-12-N-002","2013-06-12-N-002","Zuiderdam","Starboard",3,15.90151218,4985.547479,"BL-Blowing","excellent","calm",434516.4361,6489970.03,"moderate",-10.00590195,0.383853707688248,"2-3"
"2246","2013-06-12-N-007","2013-06-12-N-007","Zuiderdam","Starboard",1,18.3535266,4485.675446,"DF-Dive-fluke-up","excellent","calm",414319.9667,6521636.498,"moderate",0.025546111,1.12039521041658,"1"
"2247","2013-06-12-N-012","2013-06-12-N-012","Zuiderdam","Starboard",1,18.30729071,4986.244034,"BL-Blowing","excellent","calm",406155.3875,6527169.499,"moderate",10.05116593,1.10650677174232,"1"
"2248","2013-06-12-N-031","2013-06-12-N-031","Zuiderdam","Starboard",1,18.82433837,1994.570706,"BL-Blowing","good","1'",421622.8183,6512633.693,"moderate",60.38447462,1.26181868890411,"1"
"2249","2013-06-14-N-002","2013-06-14-N-002","Coral Princess","Starboard",1,11.88358775,1986.526481,"BL-Blowing","excellent","calm",440173.3126,6482892.997,"moderate",40.21180834,-0.823059299585616,"1"
"2250","2013-06-14-N-003","2013-06-14-N-003","Coral Princess","Starboard",1,11.91606286,613.9604328,"DF-Dive-fluke-up","excellent","calm",438854.268,6481369.979,"moderate",-91.39996353,-0.813304354375845,"1"
"2251","2013-06-14-N-004","2013-06-14-N-004","Coral Princess","Starboard",4,14.86137623,1994.423707,"DF-Dive-fluke-up","good","1'",439884.4634,6486547.667,"strong",80.40941097,0.0714153755944414,"4+"
"2252","2013-06-14-N-019","2013-06-14-N-019","Coral Princess","Starboard",1,13.59937689,792.5997477,"BL-Blowing","good","calm",428933.479,6508510.881,"light",-50.97008672,-0.307666771208661,"1"
"2253","2013-06-14-N-020","2013-06-14-N-020","Coral Princess","Starboard",1,12.78514843,1389.852187,"DF-Dive-fluke-up","good","calm",435700.7108,6496809.234,"light",60.47368911,-0.552246512910415,"1"
"2254","2013-06-14-N-021","2013-06-14-N-021","Coral Princess","Starboard",2,12.82714927,1222.893435,"DF-Dive-fluke-up","good","calm",435854.7686,6496707.367,"light",65.57755106,-0.539630207901306,"2-3"
"2255","2013-06-14-N-022","2013-06-14-N-022","Coral Princess","Starboard",2,12.55263127,3485.958515,"BL-Blowing","good","calm",436060.0736,6488182.96,"light",35.10101983,-0.622090530563673,"2-3"
