unique_event_ID,same_whale_ID,new_dist_shore_whale_m,nearest_X_land_UTM,nearest_Y_land_UTM
2013-07-10-S-014,2013-07-10-S-014,2821.938874,439251.873,6470527.013
2013-08-07-S-008,2013-08-07-S-008,5907.06055,446503.0986,6471221.57
2013-08-07-S-009,2013-08-07-S-009,2962.539222,439471.0358,6470962.459
2013-08-07-S-010,2013-08-07-S-010,633.836239,436135.1857,6483315.53
2013-08-07-S-011,2013-08-07-S-011,2109.860266,437433.4501,6481250.576
2013-08-07-S-012,2013-08-07-S-012,411.00228,433895.3048,6488789.86
2013-08-07-S-014,2013-08-07-S-014,881.886139,433641.7531,6490188.293
2013-08-07-S-015,2013-08-07-S-015,981.280749,433320.9553,6491171.6
2013-08-07-S-018,2013-08-07-S-018,224.347443,435898.9953,6495515.276
2013-08-07-S-019,2013-08-07-S-019,1303.946249,429812.4746,6501406.432
2013-08-07-S-020,2013-08-07-S-020,1108.030297,429720.4486,6501657.446
2013-08-07-S-026,2013-08-07-S-026,1023.416844,436583.547,6493364.552
2013-08-07-S-027,2013-08-07-S-027,640.623086,436299.9848,6494809.171
2013-08-07-S-028,2013-08-07-S-028,1238.705231,436725.8909,6492616.757
2013-08-07-S-029,2013-08-07-S-029,1592.020297,436325.6849,6491696.79
2013-08-07-S-030,2013-08-07-S-030,1897.898444,436325.6849,6491696.79
2013-08-07-S-031,2013-08-07-S-031,2525.161022,436325.6849,6491696.79
2013-08-07-S-032,2013-08-07-S-032,2046.506188,440126.3439,6486245.058
2013-08-07-S-034,2013-08-07-S-034,2112.118894,435899.7996,6486334.917
2013-08-07-S-036,2013-08-07-S-036,2383.010908,434426.3511,6487814.138
2013-08-07-S-037,2013-08-07-S-037,2036.677921,434489.5693,6487714.532
2013-08-07-S-038,2013-08-07-S-038,1328.0624,435881.8003,6485014.996
2013-08-07-S-039,2013-08-07-S-039,1150.327408,436135.1857,6483315.53
2013-08-07-S-041,2013-08-07-S-041,1286.13942,436394.1422,6482603.206
2013-08-07-S-042,2013-08-07-S-042,1268.997509,436135.1857,6483315.53
2013-08-07-S-044,2013-08-07-S-044,2751.474569,437853.9748,6477551.267
2013-08-07-S-045,2013-08-07-S-045,2712.560897,439452.3605,6471490.739
2013-08-07-S-046,2013-08-07-S-046,2902.278676,439184.4036,6464631.93
2013-08-07-S-047,2013-08-07-S-047,684.038682,436678.0905,6469201.247
2013-08-07-S-048,2013-08-07-S-048,2669.825459,439084.3462,6464695.484
2013-08-07-S-050,2013-08-07-S-050,603.525463,436038.9876,6468507.203
2013-08-07-S-051,2013-08-07-S-051,35.93719,434821.3425,6467476.442
2013-08-07-S-052,2013-08-07-S-052,1793.353994,435879.9668,6468160.117
2013-08-07-S-054,2013-08-07-S-054,1243.948295,434519.9371,6463137.805
2013-08-07-S-055,2013-08-07-S-055,1988.436095,437743.8809,6464116.061
2013-08-07-S-056,2013-08-07-S-056,376.121876,424556.4755,6459492.624
2013-08-04-S-002,2013-08-04-S-002,4582.217593,446442.6705,6471241.079
2013-08-04-S-005,2013-08-04-S-005,3815.519922,444853.6511,6479330.063
2013-08-04-S-010,2013-08-04-S-010,1661.139464,436151.1577,6485717.44
2013-08-04-S-011,2013-08-04-S-011,2204.496665,440168.0387,6485494.895
2013-08-04-S-014,2013-08-04-S-014,468.894026,442283.549,6480757.182
2013-08-04-S-015,2013-08-04-S-015,641.439352,442283.549,6480757.182
2013-08-04-S-016,2013-08-04-S-016,887.37292,451550.681,6460321.06
2013-07-21-S-012,2013-07-21-S-012,1369.723775,436060.3127,6485381.218
2013-07-21-S-015,2013-07-21-S-015,777.417496,437360.0192,6480553.821
2013-07-30-S-004,2013-07-30-S-004,2147.328132,454288.0551,6460532.28
2013-07-30-S-005,2013-07-30-S-005,1344.382149,454171.3127,6460806.326
2013-07-30-S-009,2013-07-30-S-009,368.237229,453092.6272,6460997.376
2013-07-30-S-010,2013-07-30-S-010,1524.702137,451692.7782,6460451.422
2013-07-30-S-012,2013-07-30-S-012,3676.02393,451692.7782,6460451.422
2013-07-30-S-014,2013-07-30-S-014,5971.649008,451550.681,6460321.06
2013-07-30-S-015,2013-07-30-S-015,1816.795406,439481.4045,6471002.791
2013-07-30-S-016,2013-07-30-S-016,3047.362974,439338.5272,6470662.946
2013-07-30-S-032,2013-07-30-S-032,1222.185029,441150.9914,6485515.3
2013-07-30-S-035,2013-07-30-S-035,1411.446854,437484.2607,6478231.248
2013-07-30-S-036,2013-07-30-S-036,4163.78421,438653.9584,6474157.065
2013-07-30-S-037,2013-07-30-S-037,3458.098398,438154.0658,6475948.519
2013-07-24-S-003,2013-07-24-S-003,872.281426,437205.7505,6480205.832
2013-07-24-S-005,2013-07-24-S-005,487.409502,437260.9706,6480289.302
2013-07-24-S-007,2013-07-24-S-007,161.097573,437349.8966,6480756.605
2013-07-24-S-010,2013-07-24-S-010,605.810056,435828.3675,6484902.028
2013-07-24-S-014,2013-07-24-S-014,2579.180983,436299.9848,6494809.171
2013-07-24-S-022,2013-07-24-S-022,1460.070019,424611.6985,6459498.189
2013-07-24-S-024,2013-07-24-S-024,665.45494,423098.4328,6459684.866
2013-07-24-S-026,2013-07-24-S-026,146.512061,420570.1812,6459089.642
2013-07-24-S-028,2013-07-24-S-028,2235.899306,414663.9363,6463283.064
2013-07-24-S-029,2013-07-24-S-029,253.904566,417673.5179,6459802.666
2013-07-24-S-030,2013-07-24-S-030,562.685499,417673.5179,6459802.666
2013-07-24-S-031,2013-07-24-S-031,836.357125,417673.5179,6459802.666
2013-07-21-S-006,2013-07-21-S-006,3107.981411,431485.6813,6499339.815
2013-07-21-S-007,2013-07-21-S-007,2575.956786,434752.1262,6497483.225
2013-07-21-S-010,2013-07-21-S-010,376.294532,437173.9446,6481501.938
2013-07-21-S-011,2013-07-21-S-011,572.591561,435627.2367,6484091.172
2013-07-14-S-002,2013-07-14-S-002,5623.356054,446897.7302,6471231.536
2013-07-14-S-003,2013-07-14-S-003,5274.752999,451692.7782,6460451.422
2013-06-30-S-047,2013-06-30-S-047,2448.754152,438653.9584,6474157.065
2013-07-14-S-042,2013-07-14-S-042,519.657466,435704.7972,6486344.109
2013-07-14-S-043,2013-07-14-S-043,105.871697,434903.2873,6486645.244
2013-07-14-S-046,2013-07-14-S-046,17.294702,434562.7328,6487377.346
2013-07-14-S-048,2013-07-14-S-048,1955.472224,440137.328,6486338.956
2013-07-14-S-049,2013-07-14-S-049,2394.039014,435899.7996,6486334.917
2013-07-14-S-051,2013-07-14-S-051,1268.645669,440168.0387,6485494.895
2013-07-14-S-052,2013-07-14-S-052,1696.834273,436151.1577,6485717.44
2013-07-14-S-053,2013-07-14-S-053,1590.825122,436151.1577,6485717.44
2013-07-14-S-055,2013-07-14-S-055,1804.831489,437302.6791,6481424.272
2013-07-14-S-056,2013-07-14-S-056,2273.775316,440168.0387,6485494.895
2013-07-14-S-059,2013-07-14-S-059,29.974761,437334.0728,6480823.59
2013-07-14-S-063,2013-07-14-S-063,1261.537411,437231.0321,6480227.517
2013-07-14-S-064,2013-07-14-S-064,1273.32857,438773.6901,6472474.836
2013-07-14-S-065,2013-07-14-S-065,3029.435606,443062.4667,6480130.341
2013-07-14-S-066,2013-07-14-S-066,3217.845365,437921.9927,6477287.255
2013-07-14-S-067,2013-07-14-S-067,2682.346186,443034.0991,6480139.247
2013-07-14-S-069,2013-07-14-S-069,590.416032,439065.3464,6472091.8
2013-07-14-S-070,2013-07-14-S-070,1603.071886,439504.8365,6471187.496
2013-07-14-S-071,2013-07-14-S-071,1365.949583,438653.9584,6474157.065
2013-06-30-S-052,2013-06-30-S-052,3804.06161,438653.9584,6474157.065
2013-06-30-S-053,2013-06-30-S-053,165.632216,439247.127,6470834.322
2013-06-30-S-054,2013-06-30-S-054,1034.774227,439251.873,6470527.013
2013-06-16-S-028,2013-06-16-S-028,1365.387364,447098.3599,6476486.075
2013-06-16-S-030,2013-06-16-S-030,568.701104,441721.5045,6482956.766
2013-06-16-S-034,2013-06-16-S-034,778.251789,440560.7796,6487001.536
2013-06-16-S-035,2013-06-16-S-035,232.879717,441175.4121,6488216.866
2013-06-16-S-036,2013-06-16-S-036,1338.575986,443519.9739,6490397.174
2013-06-16-S-037,2013-06-16-S-037,324.375592,441173.51,6488205.447
2013-06-16-S-045,2013-06-16-S-045,2999.067526,436325.6849,6491696.79
2013-06-16-S-046,2013-06-16-S-046,1940.168647,440137.328,6486338.956
2013-06-16-S-048,2013-06-16-S-048,653.256437,435828.3675,6484902.028
2013-07-14-S-006,2013-07-14-S-006,3507.012729,447998.7913,6471547.769
2013-07-14-S-007,2013-07-14-S-007,3182.311827,447998.7913,6471547.769
2013-07-14-S-008,2013-07-14-S-008,2723.360955,439251.873,6470527.013
2013-07-14-S-009,2013-07-14-S-009,2354.854965,446442.6705,6471241.079
2013-07-10-S-017,2013-07-10-S-017,47.6965,439110.2453,6472016.643
2013-07-10-S-020,2013-07-10-S-020,2183.460978,446139.7657,6471937.555
2013-07-10-S-021,2013-07-10-S-021,534.953623,444789.3936,6479397.336
2013-07-10-S-022,2013-07-10-S-022,1344.156355,438154.0658,6475948.519
2013-07-14-S-010,2013-07-14-S-010,3969.288562,439184.4036,6464631.93
2013-07-14-S-012,2013-07-14-S-012,3296.939046,446204.7863,6472191.099
2013-07-14-S-016,2013-07-14-S-016,1675.984743,441809.231,6481316.375
2013-07-14-S-020,2013-07-14-S-020,1391.715836,441809.231,6481316.375
2013-07-14-S-022,2013-07-14-S-022,1172.172914,436060.3127,6485381.218
2013-07-14-S-023,2013-07-14-S-023,1686.565978,435899.7996,6486334.917
2013-07-14-S-029,2013-07-14-S-029,2800.972442,436325.6849,6491696.79
2013-07-14-S-031,2013-07-14-S-031,1065.499923,436716.7064,6492982.218
2013-07-14-S-032,2013-07-14-S-032,477.732411,435668.0075,6496300.736
2013-07-14-S-034,2013-07-14-S-034,404.064731,429129.6767,6504413.051
2013-07-14-S-074,2013-07-14-S-074,1805.048474,439504.8365,6471187.496
2013-07-14-S-076,2013-07-14-S-076,242.270444,439480.2029,6470998.117
2013-07-14-S-077,2013-07-14-S-077,1878.67783,439494.0488,6471240.758
2013-07-14-S-078,2013-07-14-S-078,1904.751093,439512.6869,6471117.288
2013-07-14-S-079,2013-07-14-S-079,1840.851818,439512.6869,6471117.288
2013-07-14-S-080,2013-07-14-S-080,1326.813087,439471.0358,6470962.459
2013-07-14-S-083,2013-07-14-S-083,607.039026,428268.6479,6465673.849
2013-07-14-S-084,2013-07-14-S-084,1568.764896,424708.3801,6459482.301
2013-07-14-S-085,2013-07-14-S-085,3236.32234,426231.5417,6464821.553
2013-07-14-S-088,2013-07-14-S-088,677.581892,421317.7546,6459791.178
2013-07-14-S-089,2013-07-14-S-089,1129.712831,420292.7193,6459181.174
2013-07-14-S-091,2013-07-14-S-091,623.776494,417989.9413,6459904.035
2013-07-14-S-092,2013-07-14-S-092,568.478067,417989.9413,6459904.035
2013-07-10-S-016,2013-07-10-S-016,1990.811466,444886.3327,6479310.491
2013-07-10-S-024,2013-07-10-S-024,2132.745664,438653.9584,6474157.065
2013-07-10-S-025,2013-07-10-S-025,220.165827,444092.3843,6479893.269
2013-07-10-S-028,2013-07-10-S-028,1416.844838,441195.9454,6488316.444
2013-07-10-S-029,2013-07-10-S-029,1287.040606,441383.5101,6488521.732
2013-07-10-S-034,2013-07-10-S-034,225.15127,439175.0011,6501061.638
2013-07-10-S-035,2013-07-10-S-035,2062.897338,436347.6924,6491739.76
2013-07-10-S-037,2013-07-10-S-037,299.416607,436027.4043,6486078.193
2013-07-10-S-038,2013-07-10-S-038,305.318697,436135.1857,6483315.53
2013-07-10-S-039,2013-07-10-S-039,1448.855832,435899.7996,6486334.917
2013-07-10-S-045,2013-07-10-S-045,828.118958,436106.1269,6483334.268
2013-07-10-S-047,2013-07-10-S-047,336.820441,437379.8074,6480677.969
2013-07-10-S-048,2013-07-10-S-048,292.679306,436410.0122,6481879.958
2013-07-10-S-049,2013-07-10-S-049,269.524951,437447.4923,6481181.962
2013-07-07-S-020,2013-07-07-S-020,3293.637475,434675.1361,6497491.731
2013-07-07-S-022,2013-07-07-S-022,2968.918707,435899.7996,6486334.917
2013-07-10-S-050,2013-07-10-S-050,85.133321,437363.0113,6481343.328
2013-07-10-S-054,2013-07-10-S-054,1660.229942,439378.9544,6470734.629
2013-07-10-S-055,2013-07-10-S-055,2027.150905,446204.7863,6472191.099
2013-07-10-S-057,2013-07-10-S-057,1894.767592,439452.3605,6471490.739
2013-07-10-S-059,2013-07-10-S-059,3975.740895,438653.9584,6474157.065
2013-07-10-S-060,2013-07-10-S-060,3048.811162,439512.6869,6471117.288
2013-07-10-S-061,2013-07-10-S-061,3478.549567,439251.873,6470527.013
2013-07-10-S-062,2013-07-10-S-062,2839.580692,439452.3605,6471490.739
2013-07-10-S-063,2013-07-10-S-063,2080.113708,439297.4464,6470594.946
2013-07-10-S-064,2013-07-10-S-064,1865.68146,439512.6869,6471117.288
2013-07-10-S-065,2013-07-10-S-065,1794.440609,439406.7553,6470787.583
2013-07-10-S-066,2013-07-10-S-066,1663.563186,439433.3407,6470857
2013-07-10-S-067,2013-07-10-S-067,589.840142,439251.873,6470527.013
2013-07-10-S-068,2013-07-10-S-068,1869.120552,438395.0296,6470485.054
2013-07-10-S-069,2013-07-10-S-069,1111.133577,424462.7677,6459483.18
2013-07-10-S-072,2013-07-10-S-072,64.643808,419955.4855,6458654.214
2013-07-10-S-073,2013-07-10-S-073,780.40985,417590.4214,6459340.015
2013-07-10-S-074,2013-07-10-S-074,206.943097,417589.7787,6459392.296
2013-07-07-S-003,2013-07-07-S-003,3323.816625,439184.4036,6464631.93
2013-07-07-S-005,2013-07-07-S-005,2375.650496,439251.873,6470527.013
2013-07-07-S-011,2013-07-07-S-011,2704.981586,447017.4985,6474242.733
2013-07-07-S-014,2013-07-07-S-014,821.773427,437921.9927,6477287.255
2013-07-07-S-023,2013-07-07-S-023,1642.163174,435899.7996,6486334.917
2013-07-07-S-024,2013-07-07-S-024,1540.380375,434489.5693,6487714.532
2013-07-07-S-029,2013-07-07-S-029,598.827786,435899.7996,6486334.917
2013-07-07-S-030,2013-07-07-S-030,712.23277,436151.1577,6485717.44
2013-07-07-S-031,2013-07-07-S-031,874.294881,436145.4208,6485638.099
2013-07-07-S-034,2013-07-07-S-034,839.694074,436351.3697,6482700.54
2013-07-07-S-035,2013-07-07-S-035,1615.926224,436253.0268,6482955.943
2013-07-07-S-038,2013-07-07-S-038,2288.126499,438653.9584,6474157.065
2013-07-07-S-043,2013-07-07-S-043,3238.446147,443062.4667,6480130.341
2013-06-30-S-061,2013-06-30-S-061,1492.131672,439440.2352,6470875.002
2013-06-30-S-063,2013-06-30-S-063,1451.567616,439449.4635,6470901.205
2013-06-30-S-064,2013-06-30-S-064,1545.14499,436360.5149,6468781.115
2013-06-30-S-065,2013-06-30-S-065,1289.09538,436678.0905,6469201.247
2013-06-30-S-066,2013-06-30-S-066,2556.328241,439084.3462,6464695.484
2013-06-30-S-070,2013-06-30-S-070,660.109269,436360.5149,6468781.115
2013-06-30-S-071,2013-06-30-S-071,617.768498,420292.7193,6459181.174
2013-06-30-S-072,2013-06-30-S-072,154.09964,419843.3932,6458884.763
2013-06-16-S-069,2013-06-16-S-069,565.541957,439200.8194,6470516.329
2013-06-16-S-071,2013-06-16-S-071,1789.536222,439223.062,6470511.314
2013-06-16-S-073,2013-06-16-S-073,4016.937592,439251.873,6470527.013
2013-06-16-S-074,2013-06-16-S-074,4819.213174,446442.6705,6471241.079
2013-06-16-S-076,2013-06-16-S-076,4767.705292,446442.6705,6471241.079
2013-06-16-S-077,2013-06-16-S-077,5139.933325,446503.0986,6471221.57
2013-07-07-S-044,2013-07-07-S-044,3166.540205,443034.0991,6480139.247
2013-07-07-S-045,2013-07-07-S-045,2418.252342,439511.9983,6471114.848
2013-07-07-S-046,2013-07-07-S-046,2682.891457,438653.9584,6474157.065
2013-07-07-S-047,2013-07-07-S-047,2773.038553,438653.9584,6474157.065
2013-07-07-S-048,2013-07-07-S-048,2787.432166,438653.9584,6474157.065
2013-07-07-S-050,2013-07-07-S-050,2874.116619,438653.9584,6474157.065
2013-07-07-S-051,2013-07-07-S-051,2664.369607,439272.2821,6471823.685
2013-07-07-S-052,2013-07-07-S-052,2626.823852,439259.6388,6471843.287
2013-07-07-S-053,2013-07-07-S-053,2909.873361,439277.0724,6471816.258
2013-07-07-S-054,2013-07-07-S-054,2240.796831,439277.0724,6471816.258
2013-07-07-S-055,2013-07-07-S-055,2359.183166,439277.0724,6471816.258
2013-07-07-S-057,2013-07-07-S-057,1926.281034,439452.3605,6471490.739
2013-07-07-S-058,2013-07-07-S-058,1642.74545,439452.3605,6471490.739
2013-07-07-S-061,2013-07-07-S-061,1008.867242,439512.6869,6471117.288
2013-07-07-S-062,2013-07-07-S-062,1963.581725,439384.2708,6470744.756
2013-07-07-S-063,2013-07-07-S-063,1719.257637,439471.6988,6470965.038
2013-07-07-S-064,2013-07-07-S-064,0,435672.2122,6467862.553
2013-07-07-S-067,2013-07-07-S-067,703.717797,437077.5065,6463218.88
2013-07-07-S-070,2013-07-07-S-070,230.327386,435489.1477,6463001.713
2013-07-07-S-072,2013-07-07-S-072,0,423572.4439,6459287.029
2013-07-07-S-075,2013-07-07-S-075,4318.410552,413002.7572,6461192.195
2013-06-30-S-002,2013-06-30-S-002,2243.047524,455704.0746,6458640.013
2013-06-30-S-003,2013-06-30-S-003,3539.997944,454288.0551,6460532.28
2013-06-30-S-004,2013-06-30-S-004,1170.418764,454288.0551,6460532.28
2013-06-30-S-006,2013-06-30-S-006,1013.601483,454008.5947,6460877.432
2013-06-30-S-007,2013-06-30-S-007,2583.573224,453092.6272,6460997.376
2013-06-30-S-008,2013-06-30-S-008,2960.104065,452785.5021,6460829.428
2013-06-30-S-009,2013-06-30-S-009,3820.458703,453092.6272,6460997.376
2013-06-30-S-013,2013-06-30-S-013,4606.147283,453092.6272,6460997.376
2013-06-30-S-015,2013-06-30-S-015,5973.756395,451692.7782,6460451.422
2013-06-30-S-018,2013-06-30-S-018,2795.758006,439406.7553,6470787.583
2013-06-30-S-020,2013-06-30-S-020,1510.918845,446185.3228,6471481.592
2013-06-30-S-021,2013-06-30-S-021,2743.025952,439452.3605,6471490.739
2013-06-30-S-022,2013-06-30-S-022,1586.701044,437433.4501,6481250.576
2013-06-30-S-023,2013-06-30-S-023,279.369873,436194.3285,6482224.551
2013-06-30-S-028,2013-06-30-S-028,1254.923772,440117.2785,6486157.211
2013-06-30-S-030,2013-06-30-S-030,615.619979,437446.2059,6481212.992
2013-06-30-S-033,2013-06-30-S-033,2555.483712,438653.9584,6474157.065
2013-06-30-S-035,2013-06-30-S-035,914.93659,447574.4314,6479011.967
2013-06-30-S-038,2013-06-30-S-038,2119.94137,438154.0658,6475948.519
2013-06-30-S-039,2013-06-30-S-039,2135.474261,438253.1745,6475616.912
2013-06-30-S-042,2013-06-30-S-042,3087.103887,439432.9586,6470856.002
2013-06-30-S-044,2013-06-30-S-044,793.79753,439251.873,6470527.013
2013-06-30-S-045,2013-06-30-S-045,398.455005,439251.873,6470527.013
2013-06-30-S-046,2013-06-30-S-046,2256.997553,439452.3605,6471490.739
2013-06-30-S-055,2013-06-30-S-055,2423.230953,439452.3605,6471490.739
2013-06-30-S-057,2013-06-30-S-057,2314.857492,439512.6869,6471117.288
2013-06-30-S-059,2013-06-30-S-059,1754.99632,439512.6869,6471117.288
2013-06-30-S-060,2013-06-30-S-060,1494.056167,439503.6286,6471085.188
2013-06-30-S-075,2013-06-30-S-075,501.05492,417989.9413,6459904.035
2013-06-26-S-008,2013-06-26-S-008,1587.13861,438138.6109,6503907.369
2013-06-26-S-011,2013-06-26-S-011,1933.357552,443395.9482,6492819.285
2013-06-26-S-012,2013-06-26-S-012,1521.664082,436725.8909,6492616.757
2013-06-26-S-016,2013-06-26-S-016,1633.976887,436743.1999,6492754.107
2013-06-26-S-017,2013-06-26-S-017,3010.182609,436736.4749,6492860.915
2013-06-26-S-018,2013-06-26-S-018,867.587784,443371.3907,6489270.288
2013-06-26-S-019,2013-06-26-S-019,144.035639,433291.3533,6485723.35
2013-06-26-S-021,2013-06-26-S-021,406.405388,441700.475,6482929.156
2013-06-26-S-024,2013-06-26-S-024,811.733692,443494.0988,6484206.595
2013-06-26-S-028,2013-06-26-S-028,597.639332,444214.9552,6485106.997
2013-06-26-S-029,2013-06-26-S-029,693.28522,437173.9446,6481501.938
2013-06-26-S-033,2013-06-26-S-033,1049.168469,439225.4159,6471881.194
2013-06-26-S-035,2013-06-26-S-035,3967.017693,438653.9584,6474157.065
2013-06-26-S-036,2013-06-26-S-036,2342.24883,446134.9195,6471647.086
2013-06-26-S-038,2013-06-26-S-038,1115.35408,436678.0905,6469201.247
2013-06-23-S-003,2013-06-23-S-003,4257.299076,470931.9101,6449953.633
2013-06-23-S-004,2013-06-23-S-004,5350.955025,467587.5051,6465431.42
2013-06-23-S-006,2013-06-23-S-006,3585.566499,466428.2138,6465207.5
2013-06-23-S-008,2013-06-23-S-008,3595.933588,464119.6606,6465220.599
2013-06-23-S-009,2013-06-23-S-009,777.260788,437379.8074,6480677.969
2013-06-23-S-014,2013-06-23-S-014,3140.77361,416905.5071,6514357.133
2013-06-23-S-015,2013-06-23-S-015,404.963081,442612.3231,6496340.561
2013-06-23-S-016,2013-06-23-S-016,2065.203861,443395.9396,6492695.678
2013-06-23-S-017,2013-06-23-S-017,1897.096515,443395.9438,6492755.893
2013-06-23-S-018,2013-06-23-S-018,77.878728,433868.0437,6488586.941
2013-06-23-S-019,2013-06-23-S-019,1092.921069,436145.4208,6485638.099
2013-06-16-S-022,2013-06-16-S-022,2232.187296,439406.7553,6470787.583
2013-06-09-S-026,2013-06-09-S-026,2142.944489,440361.2681,6486741.629
2013-06-09-S-027,2013-06-09-S-027,1606.462506,440137.328,6486338.956
2013-06-09-S-029,2013-06-09-S-029,2222.651886,441809.231,6481316.375
2013-06-09-S-030,2013-06-09-S-030,1674.632583,439512.6869,6471117.288
2013-06-30-S-050,2013-06-30-S-050,837.442056,439277.2184,6470564.34
2013-06-30-S-051,2013-06-30-S-051,2235.904931,439065.3464,6472091.8
2013-06-23-S-025,2013-06-23-S-025,2840.540734,439277.0724,6471816.258
2013-06-23-S-028,2013-06-23-S-028,171.513181,446185.3228,6471481.592
2013-06-23-S-030,2013-06-23-S-030,1539.515525,446266.4164,6471341.167
2013-06-23-S-031,2013-06-23-S-031,2767.622596,446134.9195,6471647.086
2013-06-09-S-007,2013-06-09-S-007,5269.480636,462342.1734,6454627.989
2013-06-09-S-008,2013-06-09-S-008,3549.484842,462468.8021,6454467.081
2013-06-09-S-010,2013-06-09-S-010,3249.003947,462110.9319,6454718.964
2013-06-23-S-032,2013-06-23-S-032,2756.450761,439251.873,6470527.013
2013-06-23-S-033,2013-06-23-S-033,2384.20035,439292.9798,6470587.552
2013-06-23-S-036,2013-06-23-S-036,2923.267762,446266.4164,6471341.167
2013-06-23-S-038,2013-06-23-S-038,4852.488024,451692.7782,6460451.422
2013-06-23-S-039,2013-06-23-S-039,4570.478043,451692.7782,6460451.422
2013-06-16-S-005,2013-06-16-S-005,6296.331319,465602.1476,6452622.849
2013-06-16-S-006,2013-06-16-S-006,6217.224032,465374.5477,6452742.485
2013-06-16-S-007,2013-06-16-S-007,6890.571654,465602.1476,6452622.849
2013-06-16-S-008,2013-06-16-S-008,5561.785117,466428.2138,6465207.5
